id_expedition;id_commande;id_produit;quantité;entrepôt;date_expedition;date_livraison;transporteur;coût_transport;délai_livraison
SHP041975;O049500;P00025;1;Lyon;2024-12-29;2025-01-01;FedEx;13.64;3
SHP041976;O049501;P00012;8;Marseille;2024-02-15;2024-02-17;DHL;15.79;2
SHP041977;O049502;P00370;1;Marseille;2024-03-26;2024-04-02;Chronopost;7.48;7
SHP041978;O049503;P00149;15;Lyon;2024-12-08;2024-12-10;DHL;17.8;2
SHP041979;O049504;P00766;2;Paris;2025-01-01;2025-01-07;UPS;11.57;6
SHP041980;O049509;P00296;2;Lyon;2024-12-18;2024-12-20;DHL;13.3;2
SHP041981;O049510;P00754;2;Paris;2024-12-05;2024-12-07;DHL;13.24;2
SHP041982;O049511;P00931;8;Marseille;2024-01-27;2024-02-02;UPS;14.72;6
SHP041983;O049512;P00373;1;Paris;2024-04-14;2024-04-19;UPS;10.53;5
SHP041984;O049513;P00733;10;Marseille;2024-12-25;2025-01-01;Chronopost;12.65;7
SHP041985;O049514;P00031;5;Paris;2024-02-10;2024-02-13;FedEx;18.57;3
SHP041986;O049515;P00357;1;Lyon;2024-06-05;2024-06-11;UPS;10.54;6
SHP041987;O049516;P00037;1;Lyon;2024-07-13;2024-07-17;FedEx;12.65;4
SHP041988;O049517;P00490;8;Lyon;2024-04-10;2024-04-13;FedEx;19.75;3
SHP041989;O049518;P00121;1;Paris;2024-11-28;2024-11-30;DHL;11.75;2
SHP041990;O049519;P00594;10;Lyon;2024-01-26;2024-01-28;DHL;17.11;2
SHP041991;O049520;P00014;1;Marseille;2024-12-03;2024-12-07;FedEx;13.3;4
SHP041992;O049521;P00778;5;Lyon;2025-01-01;2025-01-04;FedEx;18.16;3
SHP041993;O049522;P00906;5;Marseille;2024-12-21;2024-12-24;FedEx;18.92;3
SHP041994;O049523;P00373;5;Marseille;2024-12-08;2024-12-12;FedEx;18.58;4
SHP041995;O049524;P00258;2;Marseille;2024-08-21;2024-08-23;DHL;12.53;2
SHP041996;O049525;P00093;10;Paris;2024-12-25;2024-12-28;FedEx;20.76;3
SHP041997;O049526;P00792;8;Paris;2024-10-01;2024-10-05;FedEx;19.7;4
SHP041998;O049527;P00518;3;Paris;2024-01-10;2024-01-13;FedEx;17.1;3
SHP041999;O049528;P00029;5;Lyon;2024-12-18;2024-12-20;DHL;14.83;2
SHP042000;O049529;P00168;3;Marseille;2024-05-02;2024-05-05;FedEx;17.66;3
SHP042001;O049530;P00143;15;Paris;2024-02-11;2024-02-15;FedEx;21.47;4
SHP042002;O049531;P00550;12;Marseille;2024-12-19;2024-12-21;DHL;17.17;2
SHP042003;O049532;P00485;1;Paris;2024-12-06;2024-12-09;FedEx;14.35;3
SHP042004;O049533;P00252;2;Marseille;2024-08-28;2024-09-01;FedEx;14.63;4
SHP042005;O049534;P00435;20;Lyon;2024-11-03;2024-11-07;FedEx;21.81;4
SHP042006;O049535;P00881;1;Lyon;2024-12-13;2024-12-15;DHL;11.89;2
SHP042007;O049536;P00330;15;Paris;2024-01-10;2024-01-13;FedEx;21.53;3
SHP042008;O049538;P00334;5;Marseille;2024-08-11;2024-08-15;FedEx;18.5;4
SHP042009;O049539;P00963;1;Paris;2024-08-29;2024-09-03;UPS;9.35;5
SHP042010;O049540;P00184;2;Lyon;2024-11-29;2024-12-01;DHL;12.69;2
SHP042011;O049541;P00802;3;Lyon;2024-07-27;2024-07-31;FedEx;16.76;4
SHP042012;O049542;P00973;10;Lyon;2024-10-15;2024-10-18;FedEx;20.33;3
SHP042013;O049543;P00973;2;Marseille;2024-03-05;2024-03-09;FedEx;15.29;4
SHP042014;O049544;P00894;2;Marseille;2024-03-25;2024-03-30;UPS;11.17;5
SHP042015;O049545;P00764;12;Paris;2024-10-08;2024-10-10;DHL;17.36;2
SHP042016;O049546;P00751;1;Lyon;2024-12-01;2024-12-03;DHL;10.63;2
SHP042017;O049547;P00105;3;Lyon;2024-12-17;2024-12-23;UPS;12.86;6
SHP042018;O049548;P00658;3;Paris;2024-10-19;2024-10-21;DHL;14.03;2
SHP042019;O049549;P00452;1;Lyon;2024-02-24;2024-02-28;FedEx;12.57;4
SHP042020;O049550;P00613;1;Lyon;2024-07-23;2024-07-27;FedEx;12.88;4
SHP042021;O049551;P00017;2;Marseille;2024-11-26;2024-11-30;FedEx;15.82;4
SHP042022;O049552;P00070;1;Lyon;2024-12-21;2024-12-23;DHL;11.07;2
SHP042023;O049553;P00149;3;Paris;2024-11-15;2024-11-17;DHL;13.82;2
SHP042024;O049554;P00403;5;Marseille;2024-12-26;2024-12-29;FedEx;18.09;3
SHP042025;O049555;P00256;5;Paris;2024-11-28;2024-12-01;FedEx;18.91;3
SHP042026;O049556;P00473;3;Lyon;2024-11-26;2024-11-30;UPS;12.83;4
SHP042027;O049557;P00541;2;Paris;2024-10-16;2024-10-18;DHL;13.04;2
SHP042028;O049559;P00890;1;Marseille;2024-12-02;2024-12-08;Chronopost;7.04;6
SHP042029;O049560;P00387;1;Lyon;2024-08-19;2024-08-22;FedEx;14.47;3
SHP042030;O049561;P00957;2;Lyon;2024-09-22;2024-09-25;FedEx;16.19;3
SHP042031;O049562;P00848;12;Lyon;2024-03-16;2024-03-23;Chronopost;13.39;7
SHP042032;O049563;P00610;1;Paris;2024-12-15;2024-12-18;FedEx;14.03;3
SHP042033;O049564;P00610;2;Marseille;2024-11-27;2024-11-30;FedEx;16.13;3
SHP042034;O049565;P00853;8;Marseille;2024-11-17;2024-11-23;UPS;14.13;6
SHP042035;O049566;P00217;5;Marseille;2024-03-12;2024-03-15;FedEx;19.05;3
SHP042036;O049567;P00914;15;Lyon;2024-09-24;2024-09-26;DHL;17.72;2
SHP042037;O049568;P00792;1;Marseille;2024-12-15;2024-12-17;DHL;11.53;2
SHP042038;O049570;P00846;1;Paris;2024-11-09;2024-11-13;FedEx;12.17;4
SHP042039;O049571;P00417;2;Paris;2024-12-30;2025-01-01;DHL;12.58;2
SHP042040;O049572;P00096;1;Lyon;2024-12-05;2024-12-09;FedEx;13.5;4
SHP042041;O049575;P00396;3;Marseille;2024-12-25;2024-12-27;DHL;14.39;2
SHP042042;O049576;P00009;12;Lyon;2024-10-13;2024-10-16;FedEx;20.99;3
SHP042043;O049577;P00404;5;Lyon;2024-04-15;2024-04-19;FedEx;18.88;4
SHP042044;O049578;P00881;1;Paris;2024-12-15;2024-12-19;UPS;9.95;4
SHP042045;O049579;P00509;1;Paris;2024-05-13;2024-05-17;FedEx;13.16;4
SHP042046;O049580;P00250;12;Lyon;2024-11-17;2024-11-23;UPS;15.38;6
SHP042047;O049581;P00612;3;Lyon;2024-11-16;2024-11-22;UPS;12.41;6
SHP042048;O049582;P00580;12;Paris;2024-12-22;2024-12-24;DHL;17.39;2
SHP042049;O049583;P00515;8;Marseille;2024-11-05;2024-11-07;DHL;15.89;2
SHP042050;O049584;P00135;20;Lyon;2024-12-22;2024-12-26;UPS;15.95;4
SHP042051;O049585;P00099;10;Lyon;2024-08-22;2024-08-25;FedEx;20.71;3
SHP042052;O049586;P00099;2;Lyon;2024-02-01;2024-02-05;FedEx;16.14;4
SHP042053;O049587;P00485;8;Paris;2024-12-07;2024-12-11;UPS;14.31;4
SHP042054;O049588;P00445;3;Paris;2024-12-08;2024-12-12;FedEx;16.71;4
SHP042055;O049589;P00691;1;Marseille;2024-12-05;2024-12-07;DHL;11.86;2
SHP042056;O049590;P00324;1;Lyon;2024-12-07;2024-12-09;DHL;11.93;2
SHP042057;O049591;P00636;2;Marseille;2024-12-10;2024-12-14;FedEx;15.97;4
SHP042058;O049592;P00121;1;Marseille;2024-12-26;2024-12-30;FedEx;13.11;4
SHP042059;O049594;P00535;1;Lyon;2024-08-07;2024-08-13;Chronopost;7.42;6
SHP042060;O049595;P00072;3;Marseille;2024-07-17;2024-07-21;FedEx;17.01;4
SHP042061;O049596;P00382;15;Paris;2024-11-16;2024-11-20;FedEx;21.54;4
SHP042062;O049597;P00808;3;Paris;2024-10-22;2024-10-26;FedEx;17.78;4
SHP042063;O049598;P00780;2;Paris;2024-12-31;2025-01-03;FedEx;16.08;3
SHP042064;O049599;P00641;1;Paris;2024-09-10;2024-09-12;DHL;11.94;2
SHP042065;O049601;P00316;1;Lyon;2024-05-12;2024-05-14;DHL;11.57;2
SHP042066;O049602;P00536;5;Paris;2024-05-22;2024-05-24;DHL;15.27;2
SHP042067;O049603;P00068;10;Marseille;2024-12-19;2024-12-23;FedEx;20.48;4
SHP042068;O049604;P00811;2;Marseille;2024-01-18;2024-01-21;FedEx;15.99;3
SHP042069;O049605;P00093;3;Lyon;2024-11-27;2024-11-29;DHL;14.41;2
SHP042070;O049609;P00121;5;Marseille;2025-01-06;2025-01-13;Chronopost;11.65;7
SHP042071;O049610;P00594;1;Paris;2024-03-07;2024-03-09;DHL;10.47;2
SHP042072;O049611;P00398;2;Marseille;2024-10-14;2024-10-18;FedEx;15.51;4
SHP042073;O049612;P00943;8;Lyon;2024-12-20;2024-12-26;Chronopost;11.84;6
SHP042074;O049613;P00055;5;Paris;2024-09-01;2024-09-07;Chronopost;11.48;6
SHP042075;O049614;P00629;1;Lyon;2024-12-15;2024-12-19;FedEx;12.53;4
SHP042076;O049615;P00913;1;Marseille;2024-12-24;2024-12-30;Chronopost;7.9;6
SHP042077;O049616;P00250;5;Paris;2024-02-13;2024-02-20;Chronopost;11.44;7
SHP042078;O049617;P00118;2;Marseille;2024-09-11;2024-09-13;DHL;12.17;2
SHP042079;O049618;P00193;8;Marseille;2024-12-22;2024-12-26;FedEx;20.14;4
SHP042080;O049619;P00186;1;Paris;2024-10-02;2024-10-06;UPS;9.21;4
SHP042081;O049620;P00240;1;Paris;2024-09-28;2024-10-01;FedEx;13.9;3
SHP042082;O049621;P00707;2;Lyon;2024-11-04;2024-11-07;FedEx;14.81;3
SHP042083;O049622;P00759;12;Marseille;2024-12-31;2025-01-04;UPS;15.48;4
SHP042084;O049623;P00081;8;Paris;2024-09-02;2024-09-05;FedEx;19.96;3
SHP042085;O049624;P00296;10;Lyon;2024-08-08;2024-08-11;FedEx;20.84;3
SHP042086;O049625;P00981;2;Lyon;2024-11-18;2024-11-22;FedEx;16.4;4
SHP042087;O049626;P00336;10;Lyon;2024-03-18;2024-03-21;FedEx;20.23;3
SHP042088;O049627;P00149;10;Marseille;2024-09-05;2024-09-09;UPS;14.97;4
SHP042089;O049628;P00139;2;Lyon;2024-01-19;2024-01-24;UPS;11.8;5
SHP042090;O049630;P00121;20;Marseille;2024-01-25;2024-01-31;Chronopost;13.96;6
SHP042091;O049631;P00778;10;Lyon;2024-10-07;2024-10-10;FedEx;20.51;3
SHP042092;O049632;P00029;15;Marseille;2024-01-22;2024-01-24;DHL;17.79;2
SHP042093;O049633;P00138;10;Lyon;2024-11-19;2024-11-24;UPS;15.07;5
SHP042094;O049634;P00370;8;Paris;2024-10-11;2024-10-16;UPS;14.43;5
SHP042095;O049635;P00264;15;Marseille;2024-11-10;2024-11-12;DHL;17.55;2
SHP042096;O049636;P00442;2;Lyon;2024-09-09;2024-09-11;DHL;13.36;2
SHP042097;O049637;P00262;8;Marseille;2024-12-08;2024-12-12;FedEx;19.83;4
SHP042098;O049638;P00220;1;Lyon;2024-03-03;2024-03-08;UPS;10.49;5
SHP042099;O049639;P00905;8;Paris;2024-01-18;2024-01-21;FedEx;19.33;3
SHP042100;O049640;P00032;8;Paris;2024-12-12;2024-12-15;FedEx;19.85;3
SHP042101;O049641;P00063;5;Lyon;2024-12-08;2024-12-12;FedEx;19.17;4
SHP042102;O049642;P00093;10;Marseille;2024-01-18;2024-01-22;FedEx;20.5;4
SHP042103;O049644;P00254;2;Paris;2024-09-11;2024-09-15;UPS;11.89;4
SHP042104;O049646;P00403;3;Marseille;2024-11-19;2024-11-23;FedEx;17.45;4
SHP042105;O049648;P00754;1;Marseille;2024-11-19;2024-11-23;FedEx;12.11;4
SHP042106;O049649;P00158;1;Marseille;2024-10-18;2024-10-22;UPS;10.02;4
SHP042107;O049650;P00986;5;Marseille;2024-01-30;2024-02-03;UPS;13.51;4
SHP042108;O049651;P00008;3;Marseille;2024-10-11;2024-10-17;UPS;12.94;6
SHP042109;O049653;P00518;1;Paris;2024-12-13;2024-12-17;FedEx;13.97;4
SHP042110;O049654;P00250;1;Marseille;2024-10-25;2024-10-28;FedEx;14.43;3
SHP042111;O049655;P00341;2;Paris;2024-11-06;2024-11-09;FedEx;15.44;3
SHP042112;O049657;P00949;5;Lyon;2024-05-01;2024-05-08;Chronopost;11.73;7
SHP042113;O049658;P00732;5;Paris;2024-12-27;2024-12-31;UPS;13.27;4
SHP042114;O049659;P00445;1;Paris;2024-11-25;2024-11-28;FedEx;12.7;3
SHP042115;O049660;P00334;8;Marseille;2024-09-27;2024-10-03;Chronopost;12.08;6
SHP042116;O049661;P00404;2;Lyon;2024-03-31;2024-04-02;DHL;12.1;2
SHP042117;O049662;P00082;5;Paris;2024-02-03;2024-02-05;DHL;15.37;2
SHP042118;O049663;P00425;1;Lyon;2024-12-20;2024-12-24;FedEx;13.23;4
SHP042119;O049664;P00140;20;Lyon;2025-01-07;2025-01-14;Chronopost;13.98;7
SHP042120;O049665;P00137;1;Marseille;2024-05-29;2024-06-05;Chronopost;6.64;7
SHP042121;O049666;P00403;8;Marseille;2024-10-30;2024-11-03;UPS;14.19;4
SHP042122;O049667;P00777;3;Marseille;2024-11-17;2024-11-21;UPS;12.79;4
SHP042123;O049669;P00253;1;Marseille;2024-12-19;2024-12-21;DHL;10.69;2
SHP042124;O049671;P00170;1;Marseille;2024-03-18;2024-03-22;FedEx;12.27;4
SHP042125;O049672;P00612;2;Paris;2024-10-19;2024-10-22;FedEx;15.63;3
SHP042126;O049673;P00668;8;Lyon;2024-02-07;2024-02-10;FedEx;20.02;3
SHP042127;O049674;P00699;1;Paris;2024-09-08;2024-09-12;FedEx;12.41;4
SHP042128;O049675;P00780;5;Lyon;2024-11-25;2024-11-28;FedEx;19.04;3
SHP042129;O049676;P00886;5;Marseille;2024-11-05;2024-11-08;FedEx;18.55;3
SHP042130;O049677;P00535;2;Paris;2024-03-07;2024-03-10;FedEx;14.66;3
SHP042131;O049678;P00080;1;Marseille;2024-02-23;2024-02-25;DHL;10.62;2
SHP042132;O049679;P00819;12;Paris;2024-08-05;2024-08-11;Chronopost;13.32;6
SHP042133;O049681;P00896;2;Paris;2024-12-22;2024-12-28;Chronopost;8.4;6
SHP042134;O049682;P00284;1;Marseille;2024-06-29;2024-07-02;FedEx;13.11;3
SHP042135;O049684;P00873;5;Lyon;2024-10-29;2024-11-02;FedEx;18.82;4
SHP042136;O049685;P00413;1;Paris;2024-09-26;2024-09-28;DHL;11.73;2
SHP042137;O049686;P00017;3;Lyon;2024-11-26;2024-12-01;UPS;12.33;5
SHP042138;O049687;P00831;1;Marseille;2024-04-07;2024-04-09;DHL;10.4;2
SHP042139;O049688;P00865;20;Paris;2024-01-27;2024-01-30;FedEx;21.93;3
SHP042140;O049689;P00205;2;Marseille;2024-05-26;2024-05-28;DHL;13.58;2
SHP042141;O049690;P00449;20;Lyon;2024-12-24;2024-12-26;DHL;17.99;2
SHP042142;O049691;P00396;2;Lyon;2024-12-08;2024-12-10;DHL;13.09;2
SHP042143;O049692;P00631;2;Marseille;2024-08-06;2024-08-13;Chronopost;8.78;7
SHP042144;O049693;P00167;12;Marseille;2024-01-11;2024-01-13;DHL;17.32;2
SHP042145;O049694;P00905;2;Paris;2024-11-15;2024-11-17;DHL;12.64;2
SHP042146;O049696;P00507;2;Marseille;2024-12-07;2024-12-11;FedEx;16.32;4
SHP042147;O049697;P00143;1;Marseille;2024-08-27;2024-08-31;FedEx;12.78;4
SHP042148;O049698;P00707;15;Paris;2024-05-06;2024-05-08;DHL;17.64;2
SHP042149;O049700;P00467;1;Lyon;2024-11-08;2024-11-11;FedEx;12.85;3
SHP042150;O049701;P00184;8;Paris;2024-12-02;2024-12-06;FedEx;19.71;4
SHP042151;O049702;P00859;3;Marseille;2024-11-20;2024-11-23;FedEx;17.39;3
SHP042152;O049703;P00778;1;Marseille;2024-12-12;2024-12-19;Chronopost;6.49;7
SHP042153;O049704;P00780;1;Paris;2024-12-11;2024-12-15;FedEx;12.02;4
SHP042154;O049705;P00188;12;Marseille;2024-10-19;2024-10-22;FedEx;21.36;3
SHP042155;O049706;P00802;8;Marseille;2024-08-24;2024-08-29;UPS;14.2;5
SHP042156;O049707;P00047;5;Paris;2024-12-14;2024-12-17;FedEx;18.86;3
SHP042157;O049708;P00377;2;Lyon;2025-01-01;2025-01-03;DHL;13.51;2
SHP042158;O049709;P00403;1;Lyon;2024-11-27;2024-12-01;FedEx;14.39;4
SHP042159;O049710;P00813;5;Paris;2024-10-15;2024-10-19;FedEx;18.8;4
SHP042160;O049711;P00881;5;Lyon;2024-12-04;2024-12-08;FedEx;18.08;4
SHP042161;O049713;P00178;8;Lyon;2024-12-01;2024-12-05;FedEx;19.26;4
SHP042162;O049715;P00208;2;Paris;2024-01-09;2024-01-12;FedEx;15.66;3
SHP042163;O049716;P00030;20;Lyon;2024-12-28;2024-12-31;FedEx;21.87;3
SHP042164;O049717;P00931;1;Marseille;2024-06-15;2024-06-19;FedEx;12.67;4
SHP042165;O049718;P00185;1;Marseille;2024-12-28;2025-01-03;UPS;9.56;6
SHP042166;O049719;P00403;12;Paris;2024-12-14;2024-12-16;DHL;17.34;2
SHP042167;O049720;P00532;5;Lyon;2024-02-01;2024-02-08;Chronopost;11.18;7
SHP042168;O049721;P00924;2;Marseille;2024-12-17;2024-12-23;UPS;11.28;6
SHP042169;O049722;P00463;8;Paris;2024-01-20;2024-01-23;FedEx;19.62;3
SHP042170;O049723;P00887;3;Lyon;2024-10-16;2024-10-19;FedEx;16.53;3
SHP042171;O049724;P00957;1;Lyon;2024-08-16;2024-08-20;FedEx;12.21;4
SHP042172;O049725;P00032;5;Lyon;2024-12-27;2025-01-02;Chronopost;11.21;6
SHP042173;O049726;P00629;1;Marseille;2024-03-27;2024-03-29;DHL;11.94;2
SHP042174;O049727;P00707;1;Marseille;2024-05-06;2024-05-12;UPS;9.81;6
SHP042175;O049729;P00938;1;Paris;2024-06-19;2024-06-23;FedEx;14.25;4
SHP042176;O049730;P00507;3;Paris;2024-10-05;2024-10-09;UPS;12.33;4
SHP042177;O049731;P00253;1;Marseille;2024-10-22;2024-10-24;DHL;10.4;2
SHP042178;O049733;P00732;10;Marseille;2024-04-27;2024-04-29;DHL;17.07;2
SHP042179;O049734;P00631;3;Marseille;2024-03-18;2024-03-24;Chronopost;10.48;6
SHP042180;O049735;P00507;2;Lyon;2024-10-30;2024-11-02;FedEx;14.93;3
SHP042181;O049737;P00149;5;Marseille;2024-09-28;2024-10-01;FedEx;18.87;3
SHP042182;O049738;P00398;8;Marseille;2024-11-12;2024-11-15;FedEx;20.04;3
SHP042183;O049739;P00035;5;Paris;2024-11-29;2024-12-05;UPS;13.3;6
SHP042184;O049740;P00362;1;Paris;2025-01-03;2025-01-07;FedEx;14.02;4
SHP042185;O049741;P00263;1;Lyon;2024-11-16;2024-11-22;UPS;9.77;6
SHP042186;O049742;P00526;10;Lyon;2024-12-04;2024-12-06;DHL;16.88;2
SHP042187;O049743;P00341;1;Paris;2024-01-18;2024-01-21;FedEx;14.35;3
SHP042188;O049744;P00945;1;Paris;2024-01-14;2024-01-17;FedEx;12.2;3
SHP042189;O049745;P00513;5;Lyon;2024-12-11;2024-12-13;DHL;15.14;2
SHP042190;O049746;P00933;1;Marseille;2024-10-18;2024-10-22;FedEx;13.53;4
SHP042191;O049747;P00404;20;Lyon;2024-11-08;2024-11-11;FedEx;21.91;3
SHP042192;O049748;P00357;10;Paris;2024-12-14;2024-12-18;FedEx;20.7;4
SHP042193;O049749;P00693;5;Paris;2024-12-31;2025-01-03;FedEx;18.08;3
SHP042194;O049750;P00890;10;Lyon;2024-01-20;2024-01-24;FedEx;20.34;4
SHP042195;O049751;P00747;3;Marseille;2025-01-02;2025-01-09;Chronopost;9.76;7
SHP042196;O049752;P00063;8;Lyon;2024-01-24;2024-01-29;UPS;14.52;5
SHP042197;O049753;P00398;5;Lyon;2024-01-27;2024-01-31;UPS;13.53;4
SHP042198;O049754;P00738;1;Paris;2024-08-21;2024-08-25;FedEx;12.29;4
SHP042199;O049755;P00256;15;Marseille;2024-11-03;2024-11-06;FedEx;21.49;3
SHP042200;O049756;P00159;10;Paris;2024-09-19;2024-09-21;DHL;16.89;2
SHP042201;O049757;P00012;15;Marseille;2024-07-27;2024-07-31;FedEx;21.53;4
SHP042202;O049758;P00451;8;Paris;2024-05-13;2024-05-15;DHL;15.85;2
SHP042203;O049759;P00370;2;Lyon;2024-01-20;2024-01-26;Chronopost;9.3;6
SHP042204;O049760;P00973;1;Marseille;2024-08-08;2024-08-10;DHL;11.66;2
SHP042205;O049761;P00590;1;Marseille;2024-12-22;2024-12-24;DHL;11.44;2
SHP042206;O049762;P00653;1;Marseille;2024-06-14;2024-06-16;DHL;11.16;2
SHP042207;O049763;P00093;1;Paris;2024-12-08;2024-12-12;FedEx;14.21;4
SHP042208;O049764;P00256;3;Marseille;2024-04-19;2024-04-24;UPS;12.85;5
SHP042209;O049765;P00738;5;Lyon;2024-09-30;2024-10-02;DHL;15.47;2
SHP042210;O049766;P00905;2;Paris;2024-06-03;2024-06-06;FedEx;15.14;3
SHP042211;O049767;P00039;3;Lyon;2024-12-10;2024-12-17;Chronopost;10.39;7
SHP042212;O049768;P00193;2;Marseille;2025-01-03;2025-01-09;Chronopost;8.73;6
SHP042213;O049770;P00981;5;Lyon;2024-11-19;2024-11-23;FedEx;18.97;4
SHP042214;O049772;P00921;20;Lyon;2024-11-16;2024-11-21;UPS;15.92;5
SHP042215;O049773;P00732;5;Lyon;2024-09-14;2024-09-16;DHL;15.51;2
SHP042216;O049775;P00069;1;Lyon;2024-12-09;2024-12-12;FedEx;12.59;3
SHP042217;O049776;P00396;3;Marseille;2024-12-25;2024-12-31;UPS;12.34;6
SHP042218;O049777;P00615;8;Paris;2024-02-03;2024-02-06;FedEx;19.7;3
SHP042219;O049778;P00362;3;Paris;2024-11-06;2024-11-08;DHL;14.34;2
SHP042220;O049779;P00017;15;Paris;2024-10-19;2024-10-21;DHL;17.61;2
SHP042221;O049781;P00629;1;Paris;2024-09-20;2024-09-27;Chronopost;6.44;7
SHP042222;O049782;P00012;2;Lyon;2024-11-16;2024-11-18;DHL;12.33;2
SHP042223;O049784;P00924;1;Marseille;2024-12-28;2024-12-31;FedEx;14.21;3
SHP042224;O049785;P00610;8;Paris;2024-09-20;2024-09-26;Chronopost;12.14;6
SHP042225;O049786;P00243;3;Paris;2024-12-23;2024-12-25;DHL;14.19;2
SHP042226;O049787;P00699;1;Marseille;2024-05-03;2024-05-07;FedEx;13.38;4
SHP042227;O049788;P00886;2;Lyon;2024-11-21;2024-11-27;UPS;11.0;6
SHP042228;O049789;P00672;3;Lyon;2024-04-29;2024-05-01;DHL;14.18;2
SHP042229;O049790;P00377;20;Paris;2024-11-21;2024-11-23;DHL;17.97;2
SHP042230;O049791;P00240;2;Marseille;2024-11-24;2024-11-26;DHL;12.91;2
SHP042231;O049792;P00463;1;Marseille;2024-01-16;2024-01-18;DHL;11.25;2
SHP042232;O049793;P00488;3;Paris;2024-09-14;2024-09-17;FedEx;16.97;3
SHP042233;O049794;P00792;2;Lyon;2024-12-27;2024-12-29;DHL;12.48;2
SHP042234;O049795;P00106;3;Paris;2024-01-17;2024-01-19;DHL;14.53;2
SHP042235;O049796;P00729;3;Lyon;2024-03-02;2024-03-06;FedEx;16.67;4
SHP042236;O049797;P00765;5;Marseille;2024-01-10;2024-01-17;Chronopost;11.52;7
SHP042237;O049798;P00478;12;Lyon;2024-09-09;2024-09-13;FedEx;21.14;4
SHP042238;O049799;P00128;1;Lyon;2024-10-13;2024-10-18;UPS;10.4;5
SHP042239;O049800;P00121;10;Paris;2024-03-30;2024-04-01;DHL;16.57;2
SHP042240;O049802;P00792;15;Lyon;2024-07-11;2024-07-15;FedEx;21.49;4
SHP042241;O049804;P00017;2;Paris;2024-04-04;2024-04-10;UPS;11.62;6
SHP042242;O049805;P00336;1;Marseille;2024-10-03;2024-10-07;FedEx;13.14;4
SHP042243;O049806;P00121;10;Lyon;2024-10-20;2024-10-24;FedEx;20.22;4
SHP042244;O049808;P00234;5;Paris;2024-10-31;2024-11-06;UPS;13.91;6
SHP042245;O049811;P00288;1;Paris;2024-12-02;2024-12-06;UPS;10.49;4
SHP042246;O049812;P00432;2;Lyon;2024-11-25;2024-11-28;FedEx;16.45;3
SHP042247;O049813;P00759;3;Lyon;2024-05-15;2024-05-17;DHL;14.62;2
SHP042248;O049814;P00803;1;Marseille;2024-08-22;2024-08-25;FedEx;13.7;3
SHP042249;O049815;P00463;5;Lyon;2024-11-20;2024-11-22;DHL;15.72;2
SHP042250;O049816;P00008;5;Lyon;2024-02-27;2024-03-05;Chronopost;11.52;7
SHP042251;O049817;P00059;10;Lyon;2024-12-18;2024-12-22;FedEx;20.87;4
SHP042252;O049818;P00128;3;Paris;2024-01-19;2024-01-21;DHL;14.54;2
SHP042253;O049819;P00211;3;Marseille;2024-11-23;2024-11-27;FedEx;17.74;4
SHP042254;O049820;P00371;5;Marseille;2024-11-13;2024-11-16;FedEx;18.19;3
SHP042255;O049821;P00106;2;Lyon;2024-12-24;2024-12-29;UPS;10.92;5
SHP042256;O049822;P00017;8;Lyon;2024-12-25;2024-12-27;DHL;16.07;2
SHP042257;O049823;P00924;5;Lyon;2024-02-01;2024-02-03;DHL;15.3;2
SHP042258;O049824;P00319;10;Paris;2024-09-19;2024-09-22;FedEx;20.39;3
SHP042259;O049825;P00981;8;Lyon;2024-04-24;2024-04-27;FedEx;19.69;3
SHP042260;O049826;P00413;5;Marseille;2024-01-09;2024-01-11;DHL;15.11;2
SHP042261;O049827;P00657;1;Lyon;2024-02-06;2024-02-09;FedEx;13.61;3
SHP042262;O049829;P00182;12;Marseille;2024-11-19;2024-11-21;DHL;17.35;2
SHP042263;O049831;P00336;2;Marseille;2024-06-01;2024-06-03;DHL;12.94;2
SHP042264;O049833;P00957;15;Paris;2024-06-08;2024-06-12;FedEx;21.64;4
SHP042265;O049834;P00451;2;Paris;2024-01-30;2024-02-04;UPS;11.81;5
SHP042266;O049838;P00603;1;Lyon;2024-01-20;2024-01-22;DHL;11.17;2
SHP042267;O049840;P00654;10;Paris;2024-12-04;2024-12-07;FedEx;20.85;3
SHP042268;O049841;P00710;8;Paris;2024-12-18;2024-12-20;DHL;16.36;2
SHP042269;O049843;P00099;8;Paris;2024-09-19;2024-09-21;DHL;16.29;2
SHP042270;O049844;P00751;1;Lyon;2024-12-09;2024-12-13;FedEx;12.89;4
SHP042271;O049845;P00449;10;Marseille;2024-02-20;2024-02-23;FedEx;20.79;3
SHP042272;O049846;P00558;3;Lyon;2024-06-09;2024-06-13;UPS;13.17;4
SHP042273;O049847;P00396;3;Marseille;2025-01-03;2025-01-06;FedEx;16.7;3
SHP042274;O049849;P00516;12;Paris;2024-12-17;2024-12-20;FedEx;21.13;3
SHP042275;O049850;P00222;5;Paris;2024-01-26;2024-02-01;Chronopost;11.33;6
SHP042276;O049851;P00691;1;Lyon;2024-12-27;2024-12-30;FedEx;13.33;3
SHP042277;O049852;P00046;3;Paris;2024-12-04;2024-12-07;FedEx;17.2;3
SHP042278;O049854;P00890;5;Marseille;2024-10-19;2024-10-21;DHL;15.09;2
SHP042279;O049855;P00767;12;Paris;2024-05-05;2024-05-12;Chronopost;13.19;7
SHP042280;O049856;P00014;2;Marseille;2024-12-31;2025-01-02;DHL;12.24;2
SHP042281;O049857;P00226;8;Lyon;2024-02-22;2024-02-24;DHL;16.35;2
