id_achat;date_achat;id_produit;quantité;id_fournisseur;prix_unitaire;délai_livraison_jours
PO009123;08/07/2024;P00441;10;S028;171.76;13
PO009124;15/08/2024;P00122;100;S002;68.38;5
PO009125;02/03/2024;P00566;200;S029;266.74;14
PO009126;03/02/2024;P00333;150;S010;159.17;11
PO009127;21/11/2024;P00389;100;S010;186.31;4
PO009128;12/05/2024;P00072;500;S002;69.01;4
PO009129;23/11/2024;P00613;50;S029;292.97;10
PO009130;25/05/2024;P00195;75;S028;42.09;7
PO009131;07/09/2024;P00340;10;S010;57.65;10
PO009132;26/01/2024;P00441;300;S047;172.27;11
PO009133;14/07/2024;P00678;75;S028;130.77;8
PO009134;08/05/2024;P00761;50;S028;78.06;2
PO009135;16/04/2024;P00020;10;S022;21.86;3
PO009136;11/09/2024;P00843;50;S028;175.18;11
PO009137;07/05/2024;P00432;10;S029;244.73;7
PO009138;01/07/2024;P00370;50;S008;239.37;2
PO009139;18/11/2024;P00873;300;S028;119.98;11
PO009140;03/08/2024;P00586;25;S028;135.8;8
PO009141;27/10/2024;P00419;75;S008;53.89;8
PO009142;10/09/2024;P00962;25;S013;179.9;10
PO009143;12/10/2024;P00015;150;S028;142.02;13
PO009144;28/05/2024;P00845;75;S012;236.26;5
PO009145;02/06/2024;P00920;25;S028;282.44;5
PO009146;11/04/2024;P00786;200;S048;120.16;5
PO009147;17/12/2024;P00073;150;S008;214.63;8
PO009148;11/05/2024;P00004;300;S008;18.43;4
PO009149;20/02/2024;P00560;10;S003;217.51;9
PO009150;23/06/2024;P00345;75;S002;243.35;11
PO009151;19/03/2024;P00806;500;S008;169.66;4
PO009152;12/12/2024;P00202;150;S008;238.75;4
PO009153;23/12/2024;P00861;150;S002;51.17;9
PO009154;12/01/2024;P00426;100;S029;17.03;3
PO009155;07/06/2024;P00379;100;S048;32.74;11
PO009156;08/01/2024;P00600;150;S010;267.17;3
PO009157;12/12/2024;P00289;10;S041;60.53;5
PO009158;16/10/2024;P00314;100;S010;219.22;6
PO009159;01/06/2024;P00355;150;S046;132.03;13
PO009160;18/06/2024;P00805;10;S028;67.76;5
PO009161;26/10/2024;P00694;50;S029;158.04;2
PO009162;20/11/2024;P00855;50;S028;240.58;2
PO009163;02/08/2024;P00306;200;S028;175.8;11
PO009164;01/01/2024;P00755;150;S017;95.53;2
PO009165;09/04/2024;P00627;100;S008;293.94;11
PO009166;19/10/2024;P00375;150;S028;78.13;12
PO009167;28/05/2024;P00425;75;S028;58.9;3
PO009168;30/05/2024;P00941;200;S010;163.41;4
PO009169;03/02/2024;P00551;25;S029;257.86;2
PO009170;05/05/2024;P00410;100;S008;23.33;2
PO009171;08/08/2024;P00680;25;S028;229.68;4
PO009172;04/08/2024;P00457;10;S028;85.33;6
PO009173;01/08/2024;P00228;50;S046;283.44;5
PO009174;05/09/2024;P00603;75;S028;87.32;8
PO009175;25/01/2024;P00105;150;S048;135.83;10
PO009176;31/03/2024;P00758;75;S002;201.2;6
PO009177;12/05/2024;P00372;25;S008;159.94;9
PO009178;14/05/2024;P00891;500;S008;203.52;3
PO009179;26/12/2024;P00121;50;S029;149.1;9
PO009180;18/06/2024;P00171;500;S030;116.76;12
PO009181;24/01/2024;P00332;300;S029;43.24;6
PO009182;01/06/2024;P00046;75;S028;271.78;7
PO009183;28/08/2024;P00367;10;S012;119.9;5
PO009184;02/06/2024;P00241;100;S029;149.46;5
PO009185;24/01/2024;P00005;150;S001;63.47;2
PO009186;07/01/2024;P00071;50;S028;124.69;4
PO009187;19/01/2024;P00796;25;S008;102.15;3
PO009188;27/03/2024;P00534;150;S048;256.0;14
PO009189;22/09/2024;P00583;75;S046;122.09;11
PO009190;10/08/2024;P00440;25;S010;24.37;8
PO009191;26/10/2024;P00695;300;S045;241.18;10
PO009192;06/11/2024;P00741;300;S046;17.23;7
PO009193;19/08/2024;P00921;50;S048;166.48;3
PO009194;03/08/2024;P00233;10;S048;214.0;7
PO009195;13/01/2024;P00955;100;S029;286.28;4
PO009196;11/08/2024;P00588;50;S028;23.69;14
PO009197;01/01/2024;P00618;10;S028;55.52;5
PO009198;27/02/2024;P00915;200;S008;135.9;10
PO009199;07/08/2024;P00467;500;S010;20.03;11
PO009200;12/03/2024;P00574;50;S006;127.93;6
PO009201;29/03/2024;P00416;100;S040;38.29;7
PO009202;23/09/2024;P00319;10;S029;274.79;4
PO009203;30/03/2024;P00988;50;S031;86.66;11
PO009204;18/12/2024;P00556;25;S046;15.96;11
PO009205;26/04/2024;P00487;10;S022;252.25;10
PO009206;18/07/2024;P00710;75;S029;291.57;10
PO009207;18/06/2024;P00622;150;S043;162.9;14
PO009208;20/06/2024;P00761;75;S017;160.5;13
PO009209;09/05/2024;P00726;75;S028;197.2;9
PO009210;07/10/2024;P00461;50;S040;247.97;9
PO009211;03/10/2024;P00673;100;S012;86.82;12
PO009212;03/06/2024;P00706;50;S008;26.85;13
PO009213;27/08/2024;P00698;10;S008;110.42;4
PO009214;23/03/2024;P00084;25;S029;269.89;9
PO009215;26/04/2024;P00219;25;S012;72.1;12
PO009216;18/10/2024;P00230;50;S046;11.06;14
PO009217;08/10/2024;P00800;10;S028;124.53;9
PO009218;18/08/2024;P00237;150;S008;188.2;11
PO009219;05/06/2024;P00125;200;S008;126.87;3
PO009220;13/05/2024;P00943;25;S027;128.47;4
PO009221;07/03/2024;P00583;75;S028;135.04;2
PO009222;01/06/2024;P00967;75;S028;269.51;5
PO009223;28/11/2024;P00358;500;S002;143.76;9
PO009224;15/05/2024;P00416;10;S008;117.31;7
PO009225;18/05/2024;P00062;100;S028;30.9;13
PO009226;22/10/2024;P00318;50;S028;223.44;12
PO009227;10/04/2024;P00316;75;S046;249.97;14
PO009228;22/07/2024;P00401;25;S008;279.02;12
PO009229;18/05/2024;P00140;25;S008;78.04;6
PO009230;06/03/2024;P00678;25;S008;19.13;13
PO009231;06/05/2024;P00783;10;S012;126.09;4
PO009232;09/02/2024;P00002;50;S008;204.3;4
PO009233;26/10/2024;P00239;100;S008;169.02;13
PO009234;28/10/2024;P00279;100;S012;99.7;5
PO009235;16/07/2024;P00316;75;S002;260.41;3
PO009236;23/07/2024;P00926;10;S048;216.54;5
PO009237;28/07/2024;P00433;25;S029;264.02;8
PO009238;27/04/2024;P00893;150;S029;106.39;3
PO009239;07/06/2024;P00002;50;S029;185.59;13
PO009240;10/02/2024;P00134;200;S029;108.81;2
PO009241;13/02/2024;P00165;200;S008;115.33;13
PO009242;19/12/2024;P00820;25;S049;178.9;10
PO009243;18/07/2024;P00974;200;S001;211.73;7
PO009244;15/08/2024;P00146;100;S023;98.04;4
PO009245;09/10/2024;P00699;100;S008;107.94;8
PO009246;05/05/2024;P00962;200;S029;50.71;14
PO009247;27/05/2024;P00764;50;S048;67.98;9
PO009248;07/03/2024;P00731;100;S029;68.27;11
PO009249;04/11/2024;P00974;100;S008;37.51;3
PO009250;12/12/2024;P00084;150;S028;70.45;4
PO009251;21/06/2024;P00494;100;S008;10.78;5
PO009252;17/10/2024;P00480;10;S037;219.35;12
PO009253;20/04/2024;P00251;50;S008;290.69;13
PO009254;10/07/2024;P00074;300;S028;180.92;8
PO009255;25/08/2024;P00522;25;S008;201.06;10
PO009256;16/09/2024;P00049;75;S050;26.75;3
PO009257;10/05/2024;P00735;50;S029;210.18;5
PO009258;25/06/2024;P00253;10;S028;76.43;8
PO009259;24/04/2024;P00103;25;S028;146.7;5
PO009260;27/03/2024;P00692;50;S046;217.93;12
PO009261;09/08/2024;P00106;75;S012;87.56;13
PO009262;20/10/2024;P00552;200;S028;179.36;4
PO009263;06/05/2024;P00732;75;S008;271.87;7
PO009264;21/08/2024;P00431;100;S019;266.76;12
PO009265;09/08/2024;P00839;50;S008;114.35;10
PO009266;22/11/2024;P00500;200;S042;83.5;3
PO009267;09/08/2024;P00671;100;S009;296.53;2
PO009268;04/08/2024;P00639;10;S037;32.83;12
PO009269;30/11/2024;P00144;75;S008;245.11;6
PO009270;14/03/2024;P00187;150;S029;118.93;5
PO009271;25/05/2024;P00556;100;S002;160.4;4
PO009272;24/09/2024;P00796;200;S028;283.48;9
PO009273;21/12/2024;P00674;25;S048;167.17;8
PO009274;23/03/2024;P00808;500;S012;80.12;9
PO009275;19/08/2024;P00473;50;S012;31.99;11
PO009276;03/07/2024;P00158;10;S031;109.44;6
PO009277;02/05/2024;P00340;75;S025;258.12;13
PO009278;25/12/2024;P00500;25;S028;57.49;5
PO009279;27/03/2024;P00424;100;S008;83.8;6
PO009280;28/02/2024;P00058;200;S008;53.64;6
PO009281;09/04/2024;P00563;300;S029;226.67;13
PO009282;17/12/2024;P00571;100;S002;208.7;14
PO009283;03/04/2024;P00404;75;S028;236.79;10
PO009284;12/01/2024;P00557;500;S008;190.56;3
PO009285;28/04/2024;P00086;75;S028;261.19;14
PO009286;24/04/2024;P00659;300;S028;205.17;10
PO009287;24/03/2024;P00560;200;S028;33.58;11
PO009288;20/11/2024;P00817;50;S029;289.22;10
PO009289;13/06/2024;P00659;10;S029;32.28;8
PO009290;18/01/2024;P00696;50;S008;216.43;11
PO009291;14/11/2024;P00608;200;S028;200.72;3
PO009292;04/10/2024;P00479;150;S018;47.19;5
PO009293;10/01/2024;P00284;100;S028;29.98;13
PO009294;19/11/2024;P00591;25;S029;68.56;10
PO009295;07/08/2024;P00248;25;S029;271.77;3
PO009296;01/11/2024;P00282;300;S028;110.09;11
PO009297;21/04/2024;P00061;50;S028;101.39;11
PO009298;25/03/2024;P00824;100;S029;298.06;7
PO009299;26/07/2024;P00947;200;S028;158.45;11
PO009300;25/07/2024;P00766;200;S002;136.71;6
PO009301;22/09/2024;P00001;75;S029;37.04;9
PO009302;08/10/2024;P00691;75;S002;246.52;11
PO009303;15/04/2024;P00998;100;S033;292.19;7
PO009304;07/01/2024;P00823;50;S029;161.35;3
PO009305;20/05/2024;P00048;100;S029;256.4;4
PO009306;10/08/2024;P00356;10;S028;273.37;9
PO009307;01/02/2024;P00414;150;S008;81.99;10
PO009308;27/02/2024;P00780;500;S028;67.0;5
PO009309;28/03/2024;P00626;300;S046;237.67;10
PO009310;06/01/2024;P00758;50;S028;225.75;14
PO009311;14/05/2024;P00971;75;S008;19.57;6
PO009312;06/05/2024;P00330;25;S029;163.6;2
PO009313;30/05/2024;P00899;50;S027;19.98;14
PO009314;17/05/2024;P00848;75;S008;213.18;14
PO009315;18/10/2024;P00312;100;S048;165.19;3
PO009316;03/01/2024;P00825;10;S029;234.17;9
PO009317;04/06/2024;P00837;50;S008;123.27;10
PO009318;15/03/2024;P00483;75;S008;210.42;7
PO009319;29/11/2024;P00060;25;S028;110.89;9
PO009320;04/09/2024;P00898;10;S029;219.35;7
PO009321;13/08/2024;P00812;75;S028;233.28;11
PO009322;11/07/2024;P00246;100;S008;141.54;14
PO009323;25/03/2024;P00978;100;S046;245.46;13
PO009324;19/04/2024;P00418;50;S028;47.62;10
PO009325;19/10/2024;P00124;25;S028;217.4;8
PO009326;11/06/2024;P00882;25;S028;100.65;6
PO009327;18/02/2024;P00679;10;S024;11.52;10
PO009328;18/06/2024;P00091;25;S028;12.37;12
PO009329;21/01/2024;P00582;150;S029;161.85;11
PO009330;10/05/2024;P00923;10;S029;197.43;12
PO009331;06/06/2024;P00951;10;S012;112.13;2
PO009332;04/06/2024;P00443;25;S002;250.0;6
PO009333;25/08/2024;P00915;50;S028;55.11;14
PO009334;19/01/2024;P00334;50;S028;101.69;11
PO009335;15/02/2024;P00214;25;S010;183.9;6
PO009336;28/10/2024;P00016;25;S029;93.17;2
PO009337;07/05/2024;P00143;300;S028;287.78;11
PO009338;20/01/2024;P00712;200;S045;252.25;6
PO009339;27/02/2024;P00055;150;S020;290.02;3
PO009340;15/01/2024;P00420;50;S029;264.09;2
PO009341;23/01/2024;P00074;50;S008;279.48;14
PO009342;25/09/2024;P00059;100;S028;159.68;14
PO009343;16/01/2024;P00279;50;S008;260.48;3
PO009344;21/05/2024;P00728;75;S040;164.9;2
PO009345;30/01/2024;P00066;100;S008;19.47;10
PO009346;04/02/2024;P00895;75;S028;99.75;6
PO009347;31/01/2024;P00291;50;S028;148.36;8
PO009348;30/03/2024;P00154;50;S012;192.52;13
PO009349;11/05/2024;P00803;150;S029;232.19;3
PO009350;11/01/2024;P00361;100;S026;47.69;6
PO009351;26/05/2024;P00128;100;S035;223.19;14
PO009352;09/12/2024;P00149;50;S029;111.12;7
PO009353;08/04/2024;P00251;150;S008;264.02;10
PO009354;11/05/2024;P00892;300;S028;196.49;13
PO009355;31/08/2024;P00412;100;S007;240.03;2
PO009356;06/12/2024;P00740;50;S008;65.58;13
PO009357;08/11/2024;P00641;150;S008;86.82;11
PO009358;30/09/2024;P00478;100;S008;169.33;2
PO009359;17/09/2024;P00437;200;S046;98.54;11
PO009360;08/05/2024;P00779;100;S029;257.3;12
PO009361;27/05/2024;P00354;150;S002;264.56;6
PO009362;23/01/2024;P00587;100;S002;39.17;2
PO009363;07/02/2024;P00759;10;S008;36.56;13
PO009364;29/02/2024;P00788;75;S008;63.06;7
PO009365;04/07/2024;P00457;10;S010;290.36;9
PO009366;02/01/2024;P00548;50;S008;140.99;3
PO009367;19/09/2024;P00737;100;S008;193.18;13
PO009368;22/06/2024;P00252;50;S028;272.55;3
PO009369;07/02/2024;P00071;10;S029;148.27;6
PO009370;08/09/2024;P00955;50;S029;160.97;6
PO009371;21/08/2024;P00487;10;S028;138.74;5
PO009372;16/01/2024;P00053;150;S002;52.89;5
PO009373;22/06/2024;P00354;150;S028;35.66;14
PO009374;03/12/2024;P00493;150;S028;35.35;12
PO009375;06/10/2024;P00169;10;S017;140.68;11
PO009376;05/09/2024;P00048;10;S023;181.22;12
PO009377;06/07/2024;P00285;200;S002;94.84;13
PO009378;16/09/2024;P00363;25;S001;256.24;6
PO009379;13/03/2024;P00673;100;S029;71.74;3
PO009380;06/12/2024;P00595;150;S029;290.25;11
PO009381;17/08/2024;P00847;50;S029;215.47;10
PO009382;22/09/2024;P00812;75;S029;125.26;6
PO009383;07/06/2024;P00828;25;S021;267.91;11
PO009384;13/02/2024;P00175;300;S008;30.09;8
PO009385;18/04/2024;P00634;50;S023;28.15;9
PO009386;29/01/2024;P00102;25;S028;216.99;12
PO009387;27/10/2024;P00690;75;S036;51.28;8
PO009388;15/06/2024;P00016;25;S028;62.77;12
PO009389;16/05/2024;P00710;100;S008;15.11;13
PO009390;16/05/2024;P00479;75;S029;148.91;2
PO009391;07/11/2024;P00162;25;S050;192.76;6
PO009392;13/03/2024;P00948;10;S008;199.17;9
PO009393;29/10/2024;P00873;25;S008;248.62;14
PO009394;17/06/2024;P00658;25;S028;31.88;9
PO009395;03/03/2024;P00314;50;S008;63.27;14
PO009396;11/05/2024;P00813;150;S008;141.77;7
PO009397;08/12/2024;P00862;10;S028;26.08;11
PO009398;17/04/2024;P00911;25;S010;244.27;5
PO009399;19/09/2024;P00463;50;S002;112.22;2
PO009400;13/10/2024;P00138;75;S048;181.91;13
PO009401;24/12/2024;P00019;150;S029;202.47;5
PO009402;29/02/2024;P00236;300;S002;65.84;8
PO009403;02/09/2024;P00447;50;S012;249.95;4
PO009404;20/10/2024;P00296;25;S029;257.41;13
PO009405;04/11/2024;P00821;25;S008;200.26;8
PO009406;16/08/2024;P00154;50;S013;150.2;9
PO009407;16/11/2024;P00970;150;S008;284.12;13
PO009408;31/07/2024;P00796;100;S002;105.17;13
PO009409;15/10/2024;P00986;25;S046;126.1;12
PO009410;31/10/2024;P00352;150;S025;276.61;8
PO009411;03/08/2024;P00636;200;S029;136.09;12
PO009412;23/12/2024;P00440;200;S048;188.15;9
PO009413;24/06/2024;P00200;50;S002;65.39;9
PO009414;31/10/2024;P00613;25;S010;105.22;4
PO009415;27/08/2024;P00551;25;S028;116.47;5
PO009416;20/02/2024;P00679;50;S013;141.83;14
PO009417;18/10/2024;P00868;50;S028;38.87;14
PO009418;16/04/2024;P00304;200;S029;211.36;10
PO009419;23/01/2024;P00682;50;S013;222.38;9
PO009420;21/03/2024;P00928;100;S012;142.63;14
PO009421;19/09/2024;P00942;150;S029;106.48;14
PO009422;04/10/2024;P00088;50;S010;13.32;2
PO009423;21/02/2024;P00877;50;S012;212.74;6
PO009424;14/09/2024;P00642;100;S028;204.94;14
PO009425;24/05/2024;P00203;100;S048;99.95;14
PO009426;26/04/2024;P00905;300;S028;233.87;14
PO009427;05/02/2024;P00261;150;S029;118.62;13
PO009428;20/10/2024;P00988;150;S008;26.31;14
PO009429;07/01/2024;P00475;100;S008;240.05;13
PO009430;24/06/2024;P00754;25;S037;30.63;13
PO009431;12/02/2024;P00857;150;S029;131.17;10
PO009432;11/02/2024;P00513;300;S002;272.92;13
PO009433;12/09/2024;P00851;50;S008;188.19;12
PO009434;18/10/2024;P00875;50;S029;221.73;3
PO009435;23/06/2024;P00919;75;S022;77.37;14
PO009436;03/09/2024;P00947;300;S019;140.92;10
PO009437;22/08/2024;P00524;10;S029;136.92;6
PO009438;23/11/2024;P00092;100;S008;257.85;10
PO009439;10/07/2024;P00596;150;S048;231.97;4
PO009440;30/04/2024;P00778;150;S028;226.02;8
PO009441;27/12/2024;P00404;75;S008;148.95;11
PO009442;15/10/2024;P00379;300;S029;182.46;7
PO009443;21/01/2024;P00899;25;S029;232.81;8
PO009444;18/10/2024;P00613;25;S008;206.07;14
PO009445;07/01/2024;P00090;50;S010;80.75;8
PO009446;25/08/2024;P00371;10;S048;99.03;9
PO009447;29/06/2024;P00290;50;S008;146.42;9
PO009448;02/03/2024;P00945;25;S029;193.73;13
PO009449;25/05/2024;P00202;100;S029;14.4;5
PO009450;20/10/2024;P00495;50;S008;276.21;11
PO009451;27/07/2024;P00299;100;S028;198.67;2
PO009452;11/11/2024;P00567;50;S028;291.66;3
PO009453;15/11/2024;P00271;25;S046;203.87;3
PO009454;22/01/2024;P00204;25;S048;47.09;7
PO009455;25/07/2024;P00813;25;S012;13.79;2
PO009456;23/10/2024;P00058;25;S046;19.35;13
PO009457;04/10/2024;P00315;25;S048;296.78;8
PO009458;22/02/2024;P00326;75;S008;240.11;6
PO009459;18/05/2024;P00841;50;S002;270.26;3
PO009460;06/02/2024;P00104;50;S011;194.02;8
PO009461;25/10/2024;P00686;10;S008;55.67;11
PO009462;16/11/2024;P00768;200;S010;287.67;9
PO009463;02/08/2024;P00935;25;S010;94.91;11
PO009464;08/06/2024;P00438;50;S036;122.58;14
PO009465;25/09/2024;P00981;50;S028;168.42;13
PO009466;21/11/2024;P00644;150;S029;168.4;8
PO009467;03/08/2024;P00587;75;S029;94.29;11
PO009468;25/11/2024;P00607;50;S002;190.68;7
PO009469;06/01/2024;P00652;100;S008;245.9;4
PO009470;13/05/2024;P00701;75;S046;220.04;2
PO009471;10/05/2024;P00997;10;S008;142.38;3
PO009472;02/04/2024;P00996;50;S020;219.6;2
PO009473;23/05/2024;P00344;500;S046;222.62;4
PO009474;29/02/2024;P00171;75;S029;259.58;3
PO009475;09/02/2024;P00731;50;S048;191.28;3
PO009476;27/08/2024;P00587;25;S048;148.47;14
PO009477;18/11/2024;P00260;150;S008;295.01;9
PO009478;29/10/2024;P00111;25;S008;187.52;5
PO009479;30/08/2024;P00217;25;S029;64.8;4
PO009480;13/11/2024;P00425;50;S010;143.69;4
PO009481;22/02/2024;P00329;50;S008;206.19;6
PO009482;14/10/2024;P00798;500;S028;109.28;5
PO009483;29/08/2024;P00165;25;S008;110.45;11
PO009484;03/03/2024;P00132;75;S039;152.7;12
PO009485;20/03/2024;P00587;25;S028;202.5;12
PO009486;04/04/2024;P00627;100;S048;287.52;14
PO009487;08/04/2024;P00575;50;S046;280.35;2
PO009488;18/05/2024;P00041;100;S037;245.34;5
PO009489;01/01/2024;P00324;50;S048;133.26;6
PO009490;25/09/2024;P00500;75;S028;185.83;13
PO009491;17/10/2024;P00519;75;S008;264.95;13
PO009492;18/05/2024;P00477;50;S028;39.74;4
PO009493;13/10/2024;P00579;75;S028;59.72;14
PO009494;04/04/2024;P00212;50;S048;125.32;8
PO009495;15/04/2024;P00694;150;S049;29.64;14
PO009496;17/05/2024;P00114;75;S028;124.3;3
PO009497;23/05/2024;P00299;200;S028;171.14;4
PO009498;02/11/2024;P00391;25;S008;155.31;10
PO009499;14/02/2024;P00865;25;S008;234.61;11
PO009500;04/09/2024;P00657;50;S012;153.78;11
PO009501;21/02/2024;P00861;25;S028;172.09;3
PO009502;15/08/2024;P00735;50;S008;170.2;8
PO009503;22/12/2024;P00096;25;S008;156.47;3
PO009504;20/07/2024;P00756;200;S029;200.46;11
PO009505;11/03/2024;P00169;75;S008;283.56;13
PO009506;21/01/2024;P00576;75;S046;248.07;6
PO009507;07/07/2024;P00751;150;S048;263.37;4
PO009508;14/06/2024;P00686;25;S046;162.79;13
PO009509;10/11/2024;P00415;200;S029;261.63;5
PO009510;20/01/2024;P00200;75;S029;29.34;14
PO009511;08/07/2024;P00536;25;S028;135.97;5
PO009512;08/07/2024;P00718;150;S008;17.81;12
PO009513;22/03/2024;P00044;75;S028;105.86;7
PO009514;19/04/2024;P00963;100;S009;140.6;5
PO009515;15/03/2024;P00810;200;S029;222.28;13
PO009516;21/09/2024;P00206;200;S028;61.19;6
PO009517;19/01/2024;P00504;200;S028;126.31;6
PO009518;31/08/2024;P00664;50;S028;218.3;9
PO009519;16/06/2024;P00813;100;S010;133.71;14
PO009520;12/10/2024;P00120;25;S029;21.27;10
PO009521;16/06/2024;P00883;150;S016;98.26;13
PO009522;30/11/2024;P00068;50;S008;196.33;8
PO009523;08/08/2024;P00415;75;S031;252.25;3
PO009524;16/09/2024;P00228;200;S029;34.65;4
PO009525;05/09/2024;P00411;150;S008;224.3;5
PO009526;28/09/2024;P00983;300;S008;242.19;12
PO009527;29/10/2024;P00673;50;S028;211.08;10
PO009528;27/07/2024;P00334;25;S029;62.4;9
PO009529;06/01/2024;P00689;200;S008;209.53;6
PO009530;12/07/2024;P00448;75;S008;107.65;13
PO009531;03/08/2024;P00005;200;S031;210.4;2
PO009532;06/01/2024;P00217;100;S002;55.01;11
PO009533;02/11/2024;P00159;200;S048;272.1;9
PO009534;10/03/2024;P00596;100;S029;240.79;2
PO009535;28/04/2024;P00042;150;S041;80.43;9
PO009536;18/03/2024;P00470;25;S029;140.37;4
PO009537;14/11/2024;P00256;300;S021;264.78;12
PO009538;19/04/2024;P00438;25;S008;252.44;13
PO009539;14/07/2024;P00906;10;S039;242.65;13
PO009540;08/07/2024;P00618;75;S028;114.92;9
PO009541;07/03/2024;P00587;100;S029;219.23;12
PO009542;25/03/2024;P00393;100;S028;228.97;7
PO009543;15/06/2024;P00443;50;S012;71.83;4
PO009544;22/07/2024;P00502;150;S008;109.96;3
PO009545;24/10/2024;P00486;150;S029;293.89;14
PO009546;29/11/2024;P00904;100;S028;274.41;3
PO009547;17/06/2024;P00246;50;S028;219.87;5
PO009548;15/05/2024;P00349;100;S015;273.23;7
PO009549;06/11/2024;P00794;200;S028;187.67;5
PO009550;22/07/2024;P00912;200;S048;224.4;3
PO009551;28/01/2024;P00958;10;S028;67.35;12
PO009552;14/11/2024;P00713;25;S016;192.11;7
PO009553;21/01/2024;P00660;10;S030;168.34;11
PO009554;24/08/2024;P00526;75;S008;166.57;12
PO009555;24/09/2024;P00454;50;S028;254.15;9
PO009556;30/11/2024;P00595;75;S028;41.18;12
PO009557;07/12/2024;P00690;100;S008;256.55;14
PO009558;25/12/2024;P00732;50;S033;65.04;12
PO009559;12/08/2024;P00717;25;S008;244.36;13
PO009560;29/11/2024;P00165;50;S010;225.24;6
PO009561;13/02/2024;P00439;10;S028;260.06;7
PO009562;23/03/2024;P00045;150;S010;269.63;13
PO009563;28/09/2024;P00638;50;S028;161.09;7
PO009564;06/05/2024;P00633;100;S028;156.77;13
PO009565;16/05/2024;P00468;50;S029;96.88;6
PO009566;20/08/2024;P00631;100;S028;43.78;2
PO009567;06/04/2024;P00567;75;S029;107.41;3
PO009568;05/04/2024;P00350;25;S008;56.33;14
PO009569;21/08/2024;P00315;100;S042;63.58;7
PO009570;20/06/2024;P00518;25;S038;166.98;13
PO009571;19/05/2024;P00612;75;S029;158.08;9
PO009572;25/12/2024;P00548;100;S029;282.51;2
PO009573;04/04/2024;P00192;75;S001;254.82;12
PO009574;05/02/2024;P00029;100;S028;90.98;6
PO009575;16/01/2024;P00562;50;S048;229.81;13
PO009576;20/03/2024;P00540;10;S035;123.56;2
PO009577;28/08/2024;P00527;10;S002;168.56;2
PO009578;18/05/2024;P00702;50;S029;234.75;9
PO009579;20/12/2024;P00431;50;S029;39.18;4
PO009580;14/12/2024;P00600;75;S029;195.39;5
PO009581;06/02/2024;P00905;150;S028;209.29;14
PO009582;05/09/2024;P00100;150;S010;37.98;13
PO009583;23/02/2024;P00097;100;S029;163.15;12
PO009584;19/02/2024;P00863;75;S008;248.24;13
PO009585;17/05/2024;P00381;50;S028;279.08;14
PO009586;05/08/2024;P00507;50;S046;240.54;4
PO009587;12/08/2024;P00029;50;S029;196.5;2
PO009588;14/10/2024;P00174;100;S008;255.76;13
PO009589;06/01/2024;P00459;150;S028;137.82;7
PO009590;24/06/2024;P00399;75;S029;99.69;5
PO009591;27/01/2024;P00521;10;S014;116.05;6
PO009592;08/09/2024;P00639;300;S029;214.0;5
PO009593;03/09/2024;P00475;50;S029;48.28;12
PO009594;29/01/2024;P00372;200;S010;275.28;3
PO009595;11/02/2024;P00699;150;S012;46.28;4
PO009596;15/06/2024;P00247;50;S008;242.25;6
PO009597;01/05/2024;P00669;10;S046;124.24;5
PO009598;18/12/2024;P00355;300;S029;136.67;8
PO009599;11/01/2024;P00969;100;S012;268.94;3
PO009600;15/11/2024;P00687;25;S029;219.24;10
PO009601;05/03/2024;P00125;75;S048;152.84;13
PO009602;17/11/2024;P00281;100;S010;129.73;3
PO009603;28/04/2024;P00911;25;S008;147.85;3
PO009604;10/09/2024;P00180;10;S028;289.46;9
PO009605;02/01/2024;P00815;50;S008;118.32;6
PO009606;30/08/2024;P00441;10;S023;261.97;13
PO009607;25/01/2024;P00424;10;S012;271.53;6
PO009608;17/08/2024;P00752;25;S046;270.07;5
PO009609;30/06/2024;P00668;25;S028;254.61;13
PO009610;12/03/2024;P00116;25;S046;199.07;11
PO009611;05/01/2024;P00555;300;S028;115.82;3
PO009612;16/07/2024;P00266;75;S004;134.59;7
PO009613;11/01/2024;P00454;50;S012;176.44;4
PO009614;10/01/2024;P00513;75;S049;179.25;2
PO009615;25/05/2024;P00486;10;S050;132.75;3
PO009616;07/04/2024;P00896;200;S028;92.14;10
PO009617;13/11/2024;P00242;75;S048;136.16;11
PO009618;28/09/2024;P00821;75;S028;127.04;6
PO009619;21/11/2024;P00587;300;S010;86.22;4
