id_commande;date_commande;id_produit;quantité;entrepôt;statut
O040178;2024-12-08;P00890;1;Marseille;Expédié
O040179;2024-11-28;P00418;8;Lyon;Livré
O040180;2024-05-27;P00414;8;Marseille;Livré
O040181;2024-12-01;P00895;1;Paris;Expédié
O040182;2024-01-15;P00334;8;Paris;Livré
O040183;2024-11-10;P00819;3;Paris;Livré
O040184;2024-11-16;P00330;1;Lyon;Livré
O040185;2024-01-04;P00571;3;Marseille;Expédié
O040186;2024-12-17;P00417;12;Marseille;Livré
O040187;2024-11-30;P00707;3;Marseille;Livré
O040188;2024-05-05;P00250;8;Paris;Expédié
O040190;2024-11-23;P00865;1;Paris;Livré
O040191;2024-12-13;P00654;8;Lyon;Livré
O040192;2024-04-26;P00678;15;Marseille;Livré
O040193;2024-08-12;P00568;3;Marseille;Livré
O040194;2024-12-10;P00253;2;Marseille;Livré
O040195;2024-03-13;P00143;5;Lyon;Livré
O040196;2024-10-30;P00133;12;Lyon;Livré
O040197;2024-11-22;P00118;1;Lyon;Livré
O040198;2024-12-20;P00128;2;Lyon;Livré
O040199;2024-12-06;P00193;1;Lyon;Expédié
O040200;2024-09-06;P00831;3;Paris;Livré
O040201;2024-02-02;P00541;3;Lyon;Livré
O040205;2024-07-14;P00905;15;Marseille;Livré
O040206;2024-01-15;P00506;2;Paris;Livré
O040207;2024-07-13;P00102;3;Lyon;Livré
O040208;2024-12-05;P00009;10;Lyon;Livré
O040209;2024-09-29;P00767;2;Lyon;Expédié
O040210;2024-12-06;P00026;5;Paris;Livré
O040211;2024-12-05;P00292;8;Paris;Expédié
O040213;2024-03-26;P00083;2;Lyon;Livré
O040215;2024-05-05;P00779;1;Paris;Expédié
O040217;2024-11-15;P00507;3;Paris;Livré
O040218;2024-10-10;P00478;2;Marseille;Expédié
O040221;2024-01-28;P00792;2;Marseille;Livré
O040222;2024-12-14;P00963;15;Marseille;Livré
O040223;2024-04-13;P00473;3;Paris;Livré
O040224;2024-05-06;P00133;10;Marseille;Livré
O040225;2024-06-15;P00679;1;Marseille;Expédié
O040226;2024-03-15;P00764;12;Lyon;Expédié
O040227;2024-12-12;P00126;8;Lyon;Livré
O040228;2024-12-29;P00025;8;Lyon;Livré
O040229;2024-01-21;P00226;2;Marseille;Livré
O040230;2024-11-08;P00629;3;Paris;Expédié
O040231;2024-05-13;P00629;3;Paris;Livré
O040232;2024-12-26;P00175;8;Marseille;Livré
O040233;2024-03-19;P00780;10;Lyon;Expédié
O040235;2024-02-24;P00017;1;Marseille;Expédié
O040236;2024-01-18;P00629;12;Lyon;Livré
O040238;2024-10-05;P00264;12;Lyon;Expédié
O040239;2024-11-12;P00610;3;Lyon;Livré
O040240;2024-01-02;P00509;1;Paris;Livré
O040241;2024-12-31;P00334;8;Marseille;Livré
O040242;2024-02-17;P00633;3;Paris;Expédié
O040243;2024-04-03;P00253;8;Lyon;Livré
O040244;2024-12-24;P00124;8;Lyon;Expédié
O040245;2024-07-01;P00511;1;Paris;Livré
O040246;2024-10-13;P00025;5;Marseille;Livré
O040247;2024-09-04;P00105;3;Lyon;Livré
O040248;2024-11-08;P00121;15;Paris;Livré
O040249;2024-01-02;P00981;2;Paris;Livré
O040250;2024-12-15;P00986;1;Lyon;Livré
O040251;2024-10-06;P00387;12;Lyon;Expédié
O040252;2024-12-30;P00754;1;Paris;Livré
O040253;2024-02-11;P00105;5;Marseille;Expédié
O040254;2024-09-17;P00473;2;Marseille;Livré
O040255;2024-04-09;P00396;3;Marseille;Expédié
O040257;2024-12-28;P00710;5;Paris;Livré
O040258;2024-12-06;P00398;2;Lyon;Expédié
O040259;2024-10-05;P00357;15;Paris;Livré
O040260;2024-11-14;P00290;1;Marseille;Livré
O040261;2024-10-05;P00284;2;Paris;Expédié
O040262;2024-02-22;P00022;2;Marseille;Expédié
O040263;2024-12-23;P00466;5;Paris;Livré
O040264;2024-05-19;P00633;2;Paris;Livré
O040265;2024-09-17;P00146;1;Marseille;Livré
O040266;2024-12-21;P00417;15;Marseille;Livré
O040268;2024-04-02;P00631;2;Marseille;Livré
O040269;2024-09-10;P00343;2;Lyon;Livré
O040271;2024-12-05;P00981;2;Marseille;Livré
O040273;2024-11-07;P00550;1;Paris;Livré
O040274;2024-08-15;P00886;1;Paris;Livré
O040276;2024-12-11;P00228;1;Marseille;Livré
O040277;2024-11-05;P00943;1;Lyon;Livré
O040278;2024-11-21;P00334;1;Paris;Livré
O040279;2024-12-14;P00832;2;Paris;Livré
O040280;2024-12-10;P00136;5;Lyon;Expédié
O040281;2024-01-02;P00597;5;Marseille;Livré
O040282;2024-12-09;P00357;1;Paris;Livré
O040283;2024-03-08;P00362;12;Marseille;Livré
O040284;2024-10-15;P00081;10;Paris;Livré
O040285;2024-04-28;P00159;15;Marseille;Livré
O040286;2024-12-15;P00759;2;Paris;Livré
O040287;2024-02-05;P00620;5;Marseille;Livré
O040288;2024-11-12;P00740;1;Lyon;Expédié
O040289;2024-08-06;P00220;8;Lyon;Expédié
O040290;2024-05-25;P00136;1;Paris;Livré
O040292;2024-10-10;P00046;2;Marseille;Expédié
O040294;2024-02-15;P00973;3;Paris;Expédié
O040295;2024-09-17;P00510;3;Marseille;Livré
O040296;2024-12-07;P00252;3;Marseille;Livré
O040297;2024-12-17;P00963;1;Lyon;Expédié
O040298;2024-09-07;P00488;2;Marseille;Expédié
O040300;2024-11-27;P00594;12;Lyon;Livré
O040301;2024-01-19;P00933;10;Marseille;Expédié
O040302;2024-11-01;P00503;3;Marseille;Livré
O040303;2024-12-22;P00159;3;Paris;Livré
O040304;2024-10-18;P00357;1;Paris;Livré
O040305;2024-06-25;P00536;1;Paris;Livré
O040306;2024-01-03;P00506;2;Paris;Livré
O040307;2024-12-03;P00388;3;Lyon;Livré
O040308;2024-01-24;P00693;8;Lyon;Expédié
O040309;2024-01-20;P00780;3;Paris;Livré
O040310;2024-09-12;P00258;1;Marseille;Expédié
O040311;2024-09-09;P00551;2;Lyon;Expédié
O040312;2024-10-04;P00631;1;Lyon;Expédié
O040313;2024-01-23;P00740;8;Marseille;Expédié
O040314;2024-12-04;P00355;1;Lyon;Expédié
O040315;2024-04-01;P00039;3;Marseille;Livré
O040316;2024-12-16;P00780;5;Marseille;Livré
O040319;2024-11-16;P00373;1;Paris;Livré
O040320;2024-12-13;P00792;1;Lyon;Livré
O040321;2024-08-17;P00631;3;Lyon;Livré
O040322;2024-05-23;P00755;1;Paris;Expédié
O040323;2024-03-20;P00253;3;Marseille;Livré
O040324;2024-12-31;P00890;8;Marseille;Livré
O040325;2024-12-22;P00716;2;Lyon;Livré
O040326;2024-05-21;P00973;3;Paris;Livré
O040327;2024-05-14;P00971;12;Lyon;Livré
O040328;2024-05-02;P00414;3;Lyon;Livré
O040329;2024-06-15;P00893;20;Marseille;Livré
O040330;2024-08-29;P00957;1;Paris;Livré
O040331;2024-10-15;P00526;5;Marseille;Livré
O040332;2024-08-02;P00387;5;Marseille;Livré
O040335;2024-01-03;P00691;10;Lyon;Livré
O040336;2024-12-26;P00284;1;Paris;Livré
O040337;2024-05-17;P00330;2;Lyon;Livré
O040338;2024-04-04;P00449;1;Marseille;Expédié
O040339;2024-11-24;P00404;12;Paris;Livré
O040341;2024-12-16;P00140;2;Paris;Expédié
O040343;2024-01-25;P00871;12;Paris;Expédié
O040344;2024-10-27;P00618;2;Marseille;Livré
O040345;2024-09-28;P00615;1;Marseille;Livré
O040346;2024-12-22;P00341;2;Paris;Livré
O040347;2024-02-26;P00118;3;Marseille;Expédié
O040348;2024-06-15;P00733;10;Lyon;Livré
O040350;2024-11-15;P00893;2;Marseille;Expédié
O040351;2024-03-30;P00012;12;Paris;Livré
O040352;2024-05-01;P00319;1;Paris;Expédié
O040353;2024-01-01;P00756;5;Lyon;Livré
O040354;2024-10-28;P00844;8;Lyon;Livré
O040355;2024-11-22;P00400;2;Paris;Livré
O040356;2024-11-19;P00653;1;Lyon;Livré
O040357;2024-09-28;P00250;2;Paris;Livré
O040359;2024-03-17;P00521;1;Lyon;Expédié
O040360;2024-04-12;P00118;12;Marseille;Livré
O040361;2024-09-16;P00120;15;Marseille;Livré
O040364;2024-12-03;P00572;8;Lyon;Expédié
O040365;2024-12-31;P00056;8;Marseille;Livré
O040366;2024-09-14;P00873;1;Paris;Livré
O040367;2024-02-24;P00046;1;Lyon;Livré
O040368;2024-12-03;P00205;8;Lyon;Livré
O040369;2024-02-08;P00550;3;Paris;Expédié
O040370;2024-12-01;P00135;5;Lyon;Expédié
O040371;2024-01-20;P00087;8;Paris;Livré
O040372;2024-11-28;P00591;2;Lyon;Livré
O040373;2024-11-14;P00506;1;Marseille;Expédié
O040375;2024-04-30;P00843;8;Lyon;Expédié
O040376;2024-10-21;P00517;3;Paris;Expédié
O040377;2024-12-02;P00193;10;Paris;Livré
O040378;2024-12-04;P00987;2;Paris;Livré
O040379;2024-09-10;P00184;1;Lyon;Livré
O040380;2024-01-09;P00133;1;Marseille;Livré
O040381;2024-07-30;P00330;8;Marseille;Livré
O040382;2024-03-21;P00240;3;Lyon;Livré
O040384;2024-04-30;P00953;2;Marseille;Expédié
O040385;2024-09-23;P00182;3;Lyon;Livré
O040387;2024-09-22;P00585;3;Marseille;Expédié
O040389;2024-12-01;P00970;1;Paris;Livré
O040391;2024-11-10;P00037;2;Paris;Livré
O040392;2024-12-15;P00233;2;Marseille;Livré
O040393;2024-12-04;P00258;2;Marseille;Livré
O040394;2024-11-15;P00957;3;Marseille;Livré
O040395;2024-12-20;P00590;1;Marseille;Livré
O040396;2024-12-03;P00876;2;Marseille;Expédié
O040397;2024-12-23;P00253;2;Paris;Livré
O040398;2024-12-11;P00527;2;Lyon;Expédié
O040399;2024-11-03;P00413;20;Marseille;Expédié
O040400;2024-07-25;P00895;1;Lyon;Expédié
O040401;2024-04-15;P00143;5;Lyon;Livré
O040403;2024-11-16;P00222;1;Marseille;Livré
O040405;2024-11-28;P00136;10;Paris;Livré
O040406;2024-01-31;P00671;12;Paris;Expédié
O040408;2024-08-13;P00044;2;Paris;Livré
O040410;2024-12-23;P00943;10;Paris;Livré
O040411;2024-03-05;P00202;1;Marseille;Livré
O040412;2024-03-26;P00155;1;Lyon;Expédié
O040413;2024-06-05;P00014;2;Lyon;Livré
O040414;2024-02-27;P00503;2;Lyon;Expédié
O040416;2024-12-02;P00182;2;Lyon;Livré
O040418;2024-10-22;P00809;2;Paris;Expédié
O040419;2024-04-20;P00865;2;Paris;Livré
O040420;2024-05-18;P00404;5;Paris;Livré
O040422;2024-12-31;P00693;1;Lyon;Livré
O040423;2024-10-21;P00966;1;Lyon;Livré
O040424;2024-11-01;P00906;3;Lyon;Livré
O040425;2024-12-17;P00710;2;Marseille;Expédié
O040426;2024-12-30;P00609;1;Paris;Livré
O040427;2024-01-10;P00055;1;Lyon;Expédié
O040428;2024-12-15;P00470;3;Lyon;Livré
O040429;2024-03-17;P00433;1;Lyon;Livré
O040430;2024-12-16;P00627;10;Paris;Expédié
O040431;2024-11-30;P00515;1;Paris;Livré
O040432;2024-11-06;P00334;1;Marseille;Livré
O040433;2024-12-01;P00274;2;Paris;Livré
O040434;2024-02-05;P00873;20;Marseille;Expédié
O040435;2024-01-20;P00035;5;Paris;Livré
O040437;2024-03-25;P00470;2;Lyon;Expédié
O040438;2024-12-17;P00558;1;Lyon;Expédié
O040439;2024-11-09;P00212;3;Marseille;Expédié
O040440;2024-01-22;P00515;1;Marseille;Livré
O040441;2024-02-08;P00526;5;Lyon;Livré
O040442;2024-09-30;P00149;3;Lyon;Expédié
O040443;2024-10-06;P00791;2;Paris;Livré
O040444;2024-01-08;P00507;1;Lyon;Livré
O040445;2024-01-19;P00843;8;Lyon;Livré
O040446;2024-11-09;P00026;3;Paris;Livré
O040447;2024-08-07;P00895;10;Marseille;Expédié
O040449;2024-12-28;P00703;2;Marseille;Livré
O040450;2024-01-22;P00379;5;Lyon;Livré
O040451;2024-08-18;P00792;1;Lyon;Livré
O040452;2024-12-12;P00397;2;Marseille;Livré
O040454;2024-09-02;P00417;5;Paris;Livré
O040455;2024-08-23;P00116;10;Lyon;Livré
O040456;2024-12-27;P00778;2;Paris;Livré
O040457;2024-02-10;P00688;8;Marseille;Livré
O040458;2024-10-01;P00742;5;Paris;Livré
O040459;2024-01-31;P00452;2;Marseille;Expédié
O040460;2024-10-22;P00366;10;Paris;Expédié
O040461;2024-09-24;P00222;3;Lyon;Livré
O040463;2024-11-25;P00490;5;Lyon;Livré
O040466;2024-02-07;P00025;3;Paris;Livré
O040467;2024-12-06;P00373;3;Paris;Expédié
O040468;2024-09-15;P00434;10;Paris;Livré
O040469;2024-01-01;P00755;2;Paris;Expédié
O040470;2024-07-18;P00707;1;Lyon;Livré
O040471;2024-12-10;P00979;10;Paris;Livré
O040472;2024-08-08;P00135;10;Paris;Livré
O040473;2024-03-06;P00226;2;Marseille;Livré
O040476;2024-12-05;P00912;1;Lyon;Livré
O040477;2024-11-08;P00821;5;Marseille;Livré
O040478;2024-12-05;P00859;1;Paris;Livré
O040479;2024-11-28;P00592;2;Paris;Expédié
O040480;2024-11-30;P00526;1;Marseille;Livré
O040481;2024-04-30;P00981;3;Lyon;Expédié
O040482;2024-11-01;P00025;1;Marseille;Livré
O040483;2024-12-29;P00404;5;Lyon;Livré
O040485;2024-02-17;P00986;5;Marseille;Expédié
O040486;2024-12-10;P00236;3;Marseille;Expédié
O040487;2024-07-24;P00849;1;Paris;Expédié
O040488;2024-04-03;P00175;1;Lyon;Expédié
O040490;2024-11-13;P00488;2;Lyon;Livré
O040491;2024-06-23;P00046;3;Lyon;Livré
O040492;2024-12-19;P00742;5;Lyon;Expédié
O040493;2024-10-23;P00250;1;Marseille;Expédié
O040494;2024-11-26;P00509;5;Lyon;Livré
O040495;2024-02-19;P00963;5;Paris;Livré
O040497;2024-11-18;P00796;2;Lyon;Livré
O040498;2024-10-18;P00373;2;Paris;Livré
O040499;2024-12-01;P00170;10;Marseille;Livré
O040500;2024-12-10;P00233;8;Marseille;Livré
O040501;2024-12-08;P00923;20;Marseille;Livré
O040502;2024-09-22;P00330;2;Lyon;Livré
O040503;2024-05-17;P00594;12;Marseille;Expédié
O040504;2024-11-04;P00570;1;Paris;Expédié
O040505;2024-08-09;P00494;2;Paris;Expédié
O040506;2024-03-13;P00075;3;Lyon;Livré
O040507;2024-09-14;P00080;2;Marseille;Livré
O040508;2024-11-29;P00509;5;Paris;Expédié
O040509;2024-03-27;P00819;1;Marseille;Livré
O040510;2024-09-03;P00143;10;Paris;Expédié
O040511;2024-03-30;P00107;3;Marseille;Livré
O040512;2024-11-22;P00002;12;Marseille;Livré
O040513;2024-12-20;P00938;1;Lyon;Livré
O040514;2024-10-25;P00693;5;Lyon;Expédié
O040515;2024-12-20;P00473;2;Marseille;Livré
O040517;2024-11-05;P00707;3;Lyon;Expédié
O040518;2024-10-28;P00440;8;Marseille;Livré
O040520;2024-03-23;P00234;1;Marseille;Livré
O040522;2024-10-02;P00226;1;Marseille;Livré
O040523;2024-12-12;P00226;5;Marseille;Livré
O040524;2024-12-06;P00957;3;Marseille;Expédié
O040526;2024-10-23;P00810;1;Marseille;Livré
O040527;2024-10-15;P00918;3;Lyon;Livré
O040528;2024-11-13;P00341;3;Paris;Livré
O040529;2024-11-14;P00070;5;Lyon;Livré
O040530;2024-04-02;P00856;1;Marseille;Livré
O040531;2024-11-08;P00387;3;Marseille;Livré
O040533;2024-03-29;P00362;5;Marseille;Livré
O040534;2024-09-13;P00343;8;Lyon;Expédié
O040536;2024-06-09;P00145;10;Lyon;Expédié
O040537;2024-12-25;P00014;2;Lyon;Livré
O040538;2024-12-16;P00906;2;Lyon;Livré
O040539;2024-01-06;P00175;1;Lyon;Livré
O040543;2024-10-10;P00526;2;Marseille;Livré
O040545;2024-09-26;P00454;1;Lyon;Expédié
O040546;2024-11-21;P00047;8;Lyon;Livré
O040549;2024-12-12;P00305;8;Marseille;Expédié
O040552;2024-01-02;P00966;2;Marseille;Livré
O040553;2024-11-27;P00510;2;Paris;Livré
O040554;2024-11-12;P00184;1;Paris;Expédié
O040555;2024-10-03;P00765;10;Marseille;Livré
O040557;2024-12-25;P00917;10;Paris;Expédié
O040558;2024-12-03;P00205;2;Lyon;Livré
O040559;2024-05-30;P00336;5;Lyon;Expédié
O040561;2024-08-25;P00175;2;Lyon;Livré
O040563;2024-06-29;P00981;1;Marseille;Expédié
O040564;2024-01-03;P00921;1;Marseille;Livré
O040565;2024-11-06;P00377;3;Lyon;Livré
O040566;2024-01-25;P00478;1;Marseille;Livré
O040567;2024-08-03;P00234;1;Lyon;Livré
O040569;2024-12-05;P00008;1;Paris;Expédié
O040570;2024-11-13;P00024;2;Paris;Livré
O040571;2024-10-22;P00020;5;Lyon;Livré
O040572;2024-07-23;P00463;1;Lyon;Livré
O040573;2024-03-21;P00205;10;Marseille;Livré
O040574;2024-11-05;P00810;2;Lyon;Livré
O040575;2024-12-11;P00222;2;Paris;Livré
O040576;2024-10-15;P00198;1;Marseille;Livré
O040577;2024-06-04;P00960;2;Paris;Livré
O040579;2024-09-02;P00688;1;Paris;Expédié
O040580;2024-11-27;P00387;2;Marseille;Expédié
O040584;2024-05-22;P00938;10;Paris;Livré
O040587;2024-11-04;P00012;5;Paris;Expédié
O040588;2024-11-02;P00658;10;Lyon;Expédié
O040589;2024-07-21;P00620;1;Lyon;Livré
O040590;2024-10-24;P00132;3;Lyon;Livré
O040591;2024-01-22;P00653;1;Lyon;Livré
O040592;2024-07-10;P00986;8;Marseille;Livré
O040593;2024-03-02;P00615;15;Paris;Livré
O040594;2024-12-17;P00063;8;Lyon;Expédié
O040595;2024-09-23;P00250;1;Paris;Livré
O040596;2024-08-03;P00220;2;Paris;Livré
O040597;2024-11-28;P00776;1;Marseille;Livré
O040598;2024-11-02;P00473;1;Marseille;Livré
O040599;2024-12-30;P00792;1;Lyon;Livré
O040601;2024-12-14;P00503;2;Paris;Expédié
O040602;2024-02-10;P00414;2;Marseille;Livré
O040603;2024-09-22;P00979;2;Marseille;Livré
O040604;2024-12-15;P00082;2;Paris;Expédié
O040605;2024-11-30;P00550;8;Marseille;Livré
O040606;2024-12-05;P00008;1;Paris;Expédié
O040607;2024-11-03;P00707;1;Paris;Livré
O040609;2024-11-29;P00950;5;Marseille;Livré
O040610;2024-06-19;P00558;3;Lyon;Livré
O040611;2024-08-28;P00809;1;Paris;Livré
O040612;2024-12-04;P00558;10;Marseille;Livré
O040613;2024-12-31;P00612;2;Lyon;Expédié
O040614;2024-11-28;P00654;2;Paris;Livré
O040615;2024-12-12;P00541;2;Lyon;Livré
O040616;2024-03-08;P00277;2;Lyon;Livré
O040617;2024-12-26;P00906;3;Paris;Expédié
O040618;2024-11-16;P00193;2;Lyon;Livré
O040619;2024-03-21;P00742;2;Lyon;Expédié
O040620;2024-12-26;P00330;12;Paris;Livré
O040621;2024-09-28;P00613;2;Paris;Expédié
O040622;2024-03-14;P00028;5;Marseille;Livré
O040623;2024-03-10;P00009;2;Lyon;Livré
O040624;2024-12-12;P00730;2;Paris;Livré
O040625;2024-01-04;P00488;1;Paris;Expédié
O040627;2024-11-04;P00688;8;Lyon;Livré
O040628;2024-02-04;P00503;8;Marseille;Expédié
O040629;2024-12-25;P00923;1;Paris;Livré
O040630;2024-10-14;P00205;1;Marseille;Livré
O040631;2024-07-13;P00540;12;Marseille;Livré
O040632;2024-10-16;P00865;10;Marseille;Expédié
O040633;2024-09-26;P00504;3;Marseille;Livré
O040634;2024-01-13;P00733;3;Marseille;Livré
O040635;2024-01-10;P00315;8;Paris;Livré
O040636;2024-10-10;P00603;1;Lyon;Expédié
O040637;2024-12-03;P00937;5;Lyon;Livré
O040639;2024-11-27;P00923;3;Marseille;Livré
O040640;2024-02-24;P00011;8;Paris;Livré
O040642;2024-09-08;P00963;1;Marseille;Expédié
O040643;2024-12-07;P00673;3;Lyon;Livré
O040644;2024-09-18;P00610;3;Paris;Expédié
O040646;2024-12-13;P00948;10;Paris;Livré
O040647;2024-03-11;P00630;5;Lyon;Livré
O040648;2024-01-14;P00778;10;Paris;Expédié
O040649;2024-11-25;P00843;10;Lyon;Livré
O040650;2024-11-27;P00152;2;Paris;Livré
O040651;2024-12-12;P00931;1;Paris;Expédié
O040652;2024-11-07;P00398;5;Lyon;Livré
O040654;2024-07-02;P00881;10;Marseille;Livré
O040655;2024-10-24;P00764;1;Paris;Expédié
O040656;2024-05-05;P00767;3;Lyon;Livré
O040658;2024-11-29;P00105;1;Lyon;Livré
O040659;2024-12-25;P00780;1;Paris;Livré
O040661;2024-01-02;P00149;5;Marseille;Livré
O040662;2024-12-08;P00563;5;Lyon;Livré
O040663;2024-04-17;P00633;5;Paris;Livré
O040665;2024-12-08;P00099;10;Marseille;Expédié
O040666;2024-01-31;P00488;1;Paris;Livré
O040667;2024-11-16;P00435;1;Paris;Livré
O040669;2024-12-15;P00090;10;Marseille;Expédié
O040670;2024-06-15;P00558;3;Paris;Livré
O040671;2024-07-01;P00159;2;Marseille;Livré
O040672;2024-12-28;P00558;8;Marseille;Expédié
O040673;2024-02-27;P00423;12;Paris;Livré
O040674;2024-09-06;P00629;5;Paris;Expédié
O040675;2024-01-18;P00460;8;Paris;Expédié
O040676;2024-08-29;P00238;2;Lyon;Livré
O040677;2024-07-23;P00140;2;Marseille;Expédié
O040678;2024-12-15;P00436;10;Marseille;Livré
O040679;2024-10-20;P00371;5;Paris;Livré
O040680;2024-10-23;P00143;1;Paris;Livré
O040681;2024-08-07;P00047;3;Lyon;Livré
O040682;2024-10-21;P00750;5;Paris;Expédié
O040683;2024-08-20;P00526;1;Marseille;Livré
O040685;2024-12-14;P00082;5;Lyon;Expédié
O040686;2024-11-24;P00933;1;Marseille;Livré
O040687;2024-11-06;P00748;2;Marseille;Livré
O040688;2024-09-09;P00133;5;Paris;Livré
O040689;2024-09-23;P00968;1;Paris;Livré
O040690;2024-09-13;P00470;1;Lyon;Livré
O040691;2024-09-07;P00320;10;Paris;Livré
O040693;2024-11-21;P00047;5;Paris;Livré
O040694;2024-11-04;P00445;3;Marseille;Livré
O040695;2024-03-30;P00258;1;Marseille;Expédié
O040697;2024-02-19;P00802;2;Lyon;Livré
O040699;2024-12-25;P00923;3;Paris;Livré
O040700;2024-12-09;P00707;1;Marseille;Livré
O040701;2024-12-03;P00658;3;Paris;Livré
O040702;2024-09-04;P00630;2;Paris;Livré
O040703;2024-11-08;P00463;3;Marseille;Livré
O040704;2024-08-09;P00061;1;Lyon;Livré
O040705;2024-12-26;P00786;1;Marseille;Livré
O040706;2024-01-28;P00163;15;Lyon;Livré
O040707;2024-02-01;P00536;15;Lyon;Expédié
O040708;2024-01-19;P00403;2;Lyon;Livré
O040709;2024-12-29;P00439;8;Lyon;Livré
O040711;2024-05-05;P00463;5;Marseille;Livré
O040712;2024-01-01;P00931;1;Lyon;Livré
O040713;2024-11-04;P00738;2;Paris;Livré
O040714;2024-12-15;P00703;2;Paris;Livré
O040715;2024-10-29;P00881;3;Marseille;Livré
O040716;2024-11-17;P00451;3;Lyon;Livré
O040717;2024-10-22;P00258;12;Paris;Livré
O040718;2024-12-21;P00792;8;Lyon;Livré
O040720;2024-03-23;P00294;10;Lyon;Livré
O040722;2024-12-24;P00630;12;Marseille;Expédié
O040723;2024-03-11;P00055;8;Marseille;Livré
O040724;2024-10-12;P00594;2;Paris;Livré
O040725;2024-02-07;P00140;1;Marseille;Livré
O040727;2024-11-20;P00729;3;Paris;Expédié
O040728;2024-10-27;P00377;5;Marseille;Livré
O040729;2024-02-20;P00240;2;Marseille;Expédié
O040730;2024-08-11;P00275;10;Lyon;Livré
O040731;2024-10-24;P00764;15;Lyon;Livré
O040732;2024-12-06;P00671;3;Lyon;Livré
O040733;2024-09-08;P00629;3;Marseille;Livré
O040734;2024-09-15;P00158;10;Paris;Livré
O040736;2024-12-16;P00417;1;Lyon;Expédié
O040737;2024-11-04;P00551;1;Lyon;Livré
O040738;2024-10-20;P00742;10;Marseille;Livré
O040739;2024-05-20;P00253;8;Marseille;Livré
O040740;2024-12-29;P00473;2;Marseille;Livré
O040741;2024-08-14;P00121;10;Paris;Livré
O040742;2024-05-19;P00149;2;Paris;Livré
O040743;2024-08-22;P00751;5;Marseille;Livré
O040745;2024-09-21;P00905;5;Marseille;Livré
O040746;2024-08-22;P00366;1;Marseille;Livré
O040748;2024-09-04;P00100;2;Paris;Livré
O040749;2024-01-01;P00258;12;Lyon;Livré
O040752;2024-11-26;P00814;1;Paris;Expédié
O040753;2024-12-01;P00046;1;Lyon;Livré
O040754;2024-03-07;P00029;3;Lyon;Livré
O040755;2024-12-05;P00055;1;Paris;Expédié
O040756;2024-11-26;P00742;12;Lyon;Livré
O040757;2024-12-01;P00024;1;Lyon;Livré
O040758;2024-05-16;P00234;5;Lyon;Expédié
O040759;2024-04-25;P00938;2;Paris;Livré
O040761;2024-09-18;P00504;8;Marseille;Livré
O040762;2024-01-03;P00933;3;Lyon;Expédié
O040763;2024-12-31;P00466;2;Paris;Expédié
O040764;2024-06-15;P00233;20;Paris;Livré
O040766;2024-09-24;P00942;1;Marseille;Livré
O040768;2024-03-27;P00629;3;Paris;Livré
O040770;2024-01-28;P00733;20;Paris;Livré
O040771;2024-12-13;P00736;5;Marseille;Livré
O040772;2024-12-02;P00607;8;Marseille;Livré
O040773;2024-05-28;P00938;1;Marseille;Livré
O040774;2024-09-05;P00742;1;Marseille;Livré
O040775;2024-08-29;P00121;1;Lyon;Expédié
O040776;2024-02-01;P00014;20;Paris;Livré
O040777;2024-01-20;P00924;15;Lyon;Livré
O040779;2024-12-09;P00791;2;Lyon;Livré
O040780;2024-12-24;P00558;2;Lyon;Livré
O040781;2024-11-27;P00865;1;Marseille;Livré
O040782;2024-10-21;P00968;2;Lyon;Livré
O040783;2024-10-22;P00205;2;Lyon;Livré
O040784;2024-12-18;P00324;8;Paris;Expédié
O040785;2024-02-10;P00550;10;Lyon;Livré
O040787;2024-01-03;P00912;8;Lyon;Livré
O040788;2024-11-06;P00377;5;Marseille;Livré
O040791;2024-12-02;P00140;8;Paris;Expédié
O040792;2024-01-18;P00512;8;Paris;Expédié
O040793;2024-11-22;P00551;3;Marseille;Livré
